"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M530","2020-04-20 20:00:00","1385.000","0.000","0.000","18.000","0.990","870.100","","0.000","-99.000","-99.000","-99.000","24.200","","14.700",""
"C0R170","2020-04-20 20:00:00","26.000","0.000","0.200","26.000","0.760","1010.600","","0.000","-99.000","-99.000","-99.000","34.100","","22.300",""
"C0I420","2020-04-20 20:00:00","305.000","201.000","1.100","24.700","0.760","978.900","","0.000","-99.000","-99.000","-99.000","31.300","","18.800",""
"C0A640","2020-04-20 20:00:00","241.000","0.000","0.000","19.900","0.920","988.800","","0.000","-99.000","-99.000","-99.000","22.100","","19.900",""
"C0A930","2020-04-20 20:00:00","216.000","141.000","1.200","20.100","0.990","988.300","","5.000","-99.000","-99.000","-99.000","22.800","","19.000",""
"C0F9M0","2020-04-20 20:00:00","230.000","316.000","1.700","24.500","0.700","987.100","","0.000","-99.000","-99.000","-99.000","27.900","","22.000",""
"C0AC40","2020-04-20 20:00:00","1079.000","111.000","1.900","-99.000","0.990","894.500","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AI00","2020-04-20 20:00:00","188.000","51.000","0.600","21.200","0.900","993.300","","0.000","6.000","144.000","","26.100","","21.200",""
"C0T9M0","2020-04-20 20:00:00","92.000","351.000","0.800","22.100","1.000","1006.100","","1.000","-99.000","-99.000","-99.000","28.000","","22.100",""
"C0S960","2020-04-20 20:00:00","32.000","28.000","1.300","25.500","0.840","1010.600","","0.000","-99.000","-99.000","-99.000","29.500","","24.400",""
"C0K430","2020-04-20 20:00:00","30.000","333.000","0.600","24.900","0.820","1011.100","","0.000","-99.000","-99.000","-99.000","29.200","","22.700",""
"C0Z170","2020-04-20 20:00:00","199.000","343.000","1.100","23.800","0.820","993.900","","0.000","-99.000","-99.000","-99.000","29.000","","22.500",""
"C0Z100","2020-04-20 20:00:00","36.000","0.000","0.000","22.000","0.990","1012.800","","1.000","-99.000","-99.000","-99.000","25.900","","21.500",""
"C0U710","2020-04-20 20:00:00","1942.000","101.000","0.600","12.900","0.990","810.200","","1.500","-99.000","-99.000","-99.000","15.900","","12.500",""
"C0SA30","2020-04-20 20:00:00","92.000","11.000","0.600","23.500","0.880","1004.500","","0.000","-99.000","-99.000","-99.000","27.700","","23.400",""
"C0V500","2020-04-20 20:00:00","6.000","0.000","0.200","26.200","0.820","1011.000","","0.000","-99.000","-99.000","-99.000","29.600","","24.100",""
"CM0160","2020-04-20 20:00:00","159.000","28.000","0.400","25.200","0.680","996.800","","0.000","-99.000","-99.000","-99.000","31.300","","22.300",""
"C0V350","2020-04-20 20:00:00","36.000","267.000","1.500","25.200","0.800","1010.200","","0.000","-99.000","-99.000","-99.000","34.300","","21.200",""
"C0W120","2020-04-20 20:00:00","58.000","29.000","3.800","22.400","0.890","1007.300","","0.000","-99.000","-99.000","-99.000","27.200","","22.400",""
"C0R470","2020-04-20 20:00:00","103.000","208.000","1.000","27.100","0.690","1002.200","","0.000","-99.000","-99.000","-99.000","34.700","","21.100",""
"C0M770","2020-04-20 20:00:00","164.000","288.000","1.000","25.100","0.840","994.500","","0.000","-99.000","-99.000","-99.000","29.700","","22.200",""
"C0S930","2020-04-20 20:00:00","248.000","227.000","0.700","24.000","0.810","986.700","","0.000","-99.000","-99.000","-99.000","30.300","","22.100",""
"C0F9Y0","2020-04-20 20:00:00","3313.000","244.000","3.500","6.100","0.950","688.300","","0.000","16.100","227.000","","15.300","","5.400",""
"C0E790","2020-04-20 20:00:00","344.000","292.000","1.900","23.700","0.950","974.100","","0.000","-99.000","-99.000","-99.000","28.700","","20.000",""
"C0O810","2020-04-20 20:00:00","161.000","183.000","0.800","25.000","0.940","995.700","","0.000","-99.000","-99.000","-99.000","34.200","","20.300",""
"C0R520","2020-04-20 20:00:00","18.000","193.000","0.800","27.100","0.800","1011.700","","0.000","-99.000","-99.000","-99.000","30.500","","23.300",""
"C0G880","2020-04-20 20:00:00","92.000","326.000","0.900","25.700","0.730","1003.200","","0.000","-99.000","-99.000","-99.000","30.000","","22.400",""
"C0R260","2020-04-20 20:00:00","76.000","89.000","0.300","25.700","0.820","1004.700","","0.000","-99.000","-99.000","-99.000","32.500","","21.500",""
"C0U950","2020-04-20 20:00:00","1012.000","132.000","8.400","16.500","1.000","903.800","","4.500","-99.000","-99.000","-99.000","19.200","","15.800",""
"C0O860","2020-04-20 20:00:00","38.000","330.000","0.600","25.900","0.940","1008.600","","0.000","-99.000","-99.000","-99.000","32.000","","22.800",""
"C0R320","2020-04-20 20:00:00","7.000","3.000","0.700","26.400","0.790","1013.000","","0.000","-99.000","-99.000","-99.000","29.900","","21.500",""
"C0S980","2020-04-20 20:00:00","901.000","153.000","0.400","19.200","1.000","915.100","","0.000","-99.000","-99.000","-99.000","25.300","","19.200",""
"C0X110","2020-04-20 20:00:00","20.000","20.000","1.600","26.500","0.790","1011.200","","0.000","-99.000","-99.000","-99.000","28.600","","24.300",""
"C0V310","2020-04-20 20:00:00","46.000","112.000","0.300","25.800","0.640","1007.400","","0.000","-99.000","-99.000","-99.000","35.100","","21.000",""
"C0G620","2020-04-20 20:00:00","110.000","0.000","0.000","25.000","0.780","1000.500","","0.000","-99.000","-99.000","-99.000","32.500","","23.000",""
"C0AD50","2020-04-20 20:00:00","84.000","83.000","1.500","23.100","1.000","1004.400","","0.000","-99.000","-99.000","-99.000","24.900","","22.400",""
"C0A9A0","2020-04-20 20:00:00","24.000","60.000","2.300","23.400","0.830","1011.100","","0.000","-99.000","-99.000","-99.000","24.600","","22.100",""
"C0V760","2020-04-20 20:00:00","30.000","228.000","0.600","26.300","0.810","1010.400","","0.000","-99.000","-99.000","-99.000","30.400","","23.300",""
"C0AG90","2020-04-20 20:00:00","25.000","38.000","0.500","23.900","0.820","1011.300","","0.000","-99.000","-99.000","-99.000","25.800","","22.800",""
"C0R570","2020-04-20 20:00:00","37.000","84.000","1.600","27.100","0.710","1008.100","","0.000","-99.000","-99.000","-99.000","32.700","","22.900",""
"C0O900","2020-04-20 20:00:00","9.000","327.000","1.100","24.800","0.990","1012.500","","0.000","-99.000","-99.000","-99.000","31.100","","21.500",""
"C0AD00","2020-04-20 20:00:00","86.000","96.000","0.700","23.900","0.770","1003.700","","0.000","-99.000","-99.000","-99.000","26.500","","21.500",""
"C0V700","2020-04-20 20:00:00","24.000","286.000","0.400","26.600","0.760","1009.800","","0.000","-99.000","-99.000","-99.000","30.300","","25.100",""
"C0AH00","2020-04-20 20:00:00","38.000","8.000","2.500","22.200","0.950","1009.500","","0.000","-99.000","-99.000","-99.000","24.500","","21.200",""
"C0X080","2020-04-20 20:00:00","2.000","24.000","0.900","24.000","0.870","1013.000","","0.000","-99.000","-99.000","-99.000","32.600","","21.900",""
"C0G910","2020-04-20 20:00:00","42.000","297.000","2.600","25.800","0.720","1007.600","","0.000","-99.000","-99.000","-99.000","28.200","","23.700",""
"C0I480","2020-04-20 20:00:00","2165.000","0.000","0.000","13.800","0.830","791.100","","0.000","-99.000","-99.000","-99.000","19.700","","9.600",""
"C0R710","2020-04-20 20:00:00","117.000","46.000","3.200","25.400","0.900","1001.100","","0.000","-99.000","-99.000","-99.000","30.800","","23.200",""
"C0A860","2020-04-20 20:00:00","362.000","324.000","0.600","19.200","1.000","973.300","","2.000","-99.000","-99.000","-99.000","21.300","","18.700",""
"C0U940","2020-04-20 20:00:00","25.000","248.000","1.100","20.800","0.990","1013.300","","8.000","-99.000","-99.000","-99.000","24.000","","20.500",""
"C0S970","2020-04-20 20:00:00","19.000","71.000","5.600","25.800","0.870","1011.900","","0.000","-99.000","-99.000","-99.000","29.500","","23.800",""
"C0V260","2020-04-20 20:00:00","126.000","203.000","1.400","25.400","0.740","999.300","","0.000","-99.000","-99.000","-99.000","36.500","","19.900",""
"C0H990","2020-04-20 20:00:00","3076.000","214.000","6.800","6.700","0.990","708.100","","0.000","-99.000","-99.000","-99.000","13.700","","6.300",""
"C0F9K0","2020-04-20 20:00:00","30.000","343.000","1.700","24.500","0.880","1008.600","","0.000","-99.000","-99.000","-99.000","26.900","","23.100",""
"C0AH90","2020-04-20 20:00:00","660.000","0.000","0.000","18.100","0.990","943.500","","3.000","-99.000","-99.000","-99.000","19.500","","15.300",""
"C0W150","2020-04-20 20:00:00","42.000","83.000","2.800","21.000","0.800","1010.300","","0.000","-99.000","-99.000","-99.000","23.700","","21.000",""
"C0F000","2020-04-20 20:00:00","273.000","332.000","0.700","23.500","1.000","980.000","","0.000","-99.000","-99.000","-99.000","27.300","","21.200",""
"C0M860","2020-04-20 20:00:00","578.000","0.000","0.000","23.800","0.790","949.100","","0.000","-99.000","-99.000","-99.000","31.600","","17.800",""
"C0K410","2020-04-20 20:00:00","20.000","8.000","1.200","25.200","0.750","1010.300","","0.000","-99.000","-99.000","-99.000","29.000","","23.600",""
"C0R140","2020-04-20 20:00:00","740.000","0.000","0.000","20.300","0.810","933.800","","0.000","-99.000","-99.000","-99.000","29.200","","19.500",""
"C0V800","2020-04-20 20:00:00","256.000","258.000","1.200","25.400","0.710","983.100","","0.000","-99.000","-99.000","-99.000","35.100","","19.300",""
"C0S830","2020-04-20 20:00:00","288.000","250.000","1.900","21.600","1.000","983.500","","1.500","-99.000","-99.000","-99.000","29.700","","21.500",""
"C0S920","2020-04-20 20:00:00","98.000","0.000","0.000","25.200","0.870","998.600","","0.000","-99.000","-99.000","-99.000","31.300","","21.600",""
"C0V640","2020-04-20 20:00:00","35.000","10.000","1.600","26.700","0.810","1009.200","","0.000","-99.000","-99.000","-99.000","28.700","","23.000",""
"C0AH80","2020-04-20 20:00:00","68.000","49.000","3.500","22.000","0.880","1005.400","","0.000","-99.000","-99.000","-99.000","23.500","","21.800",""
"C0K250","2020-04-20 20:00:00","12.000","328.000","0.300","24.700","0.830","1012.400","","0.000","-99.000","-99.000","-99.000","29.900","","20.100",""
"C0R840","2020-04-20 20:00:00","536.000","41.000","3.200","21.700","0.990","954.300","","0.000","-99.000","-99.000","-99.000","28.100","","20.700",""
"C0I410","2020-04-20 20:00:00","180.000","326.000","1.000","25.800","0.710","992.700","","0.000","-99.000","-99.000","-99.000","31.300","","21.400",""
"C0E730","2020-04-20 20:00:00","26.000","286.000","0.300","26.600","0.700","1008.700","","0.000","-99.000","-99.000","-99.000","29.200","","23.100",""
"C0V810","2020-04-20 20:00:00","32.000","0.000","0.000","25.800","0.800","1008.700","","0.000","-99.000","-99.000","-99.000","27.400","","24.000",""
"C0A9C0","2020-04-20 20:00:00","35.000","88.000","1.800","23.800","0.760","1010.100","","0.000","-99.000","-99.000","-99.000","25.200","","23.300",""
"C0X310","2020-04-20 20:00:00","9.000","355.000","1.800","25.400","0.810","1013.100","","0.000","-99.000","-99.000","-99.000","27.400","","23.600",""
"C0K280","2020-04-20 20:00:00","23.000","22.000","1.200","25.100","0.790","1013.100","","0.000","-99.000","-99.000","-99.000","31.200","","21.500",""
"C0M650","2020-04-20 20:00:00","20.000","342.000","0.500","25.200","0.780","1011.600","","0.000","-99.000","-99.000","-99.000","29.200","","23.000",""
"C0S910","2020-04-20 20:00:00","212.000","47.000","4.100","24.500","0.990","991.900","","0.000","-99.000","-99.000","-99.000","27.500","","24.200",""
"C0D570","2020-04-20 20:00:00","15.000","0.000","0.000","25.200","0.800","1011.600","","0.000","-99.000","-99.000","-99.000","30.500","","22.800",""
"C0M710","2020-04-20 20:00:00","15.000","346.000","1.300","24.900","0.780","1012.000","","0.000","-99.000","-99.000","-99.000","27.200","","23.500",""
"C0V490","2020-04-20 20:00:00","20.000","302.000","0.700","26.200","0.780","1011.400","","0.000","-99.000","-99.000","-99.000","30.200","","24.500",""
"C0E870","2020-04-20 20:00:00","34.000","277.000","0.800","24.800","0.890","1011.000","","0.000","-99.000","-99.000","-99.000","28.400","","23.200",""
"C0M800","2020-04-20 20:00:00","440.000","0.000","0.000","24.700","0.760","964.500","","0.000","-99.000","-99.000","-99.000","32.200","","17.500",""
"C0A570","2020-04-20 20:00:00","360.000","-99.000","-99.000","19.900","0.900","973.800","","0.000","-99.000","-99.000","-99.000","23.600","","19.000",""
"C0S790","2020-04-20 20:00:00","236.000","34.000","0.800","23.000","0.950","989.500","","0.000","-99.000","-99.000","-99.000","31.300","","22.900",""
"C0D590","2020-04-20 20:00:00","143.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U990","2020-04-20 20:00:00","31.000","251.000","0.300","21.500","0.990","1012.700","","2.500","-99.000","-99.000","-99.000","24.100","","21.000",""
"C0M700","2020-04-20 20:00:00","150.000","0.000","0.000","25.800","0.800","997.200","","0.000","-99.000","-99.000","-99.000","31.600","","20.900",""
"C0A970","2020-04-20 20:00:00","96.000","234.000","3.600","21.400","0.990","1004.500","","0.000","-99.000","-99.000","-99.000","23.300","","20.900",""
"CM0110","2020-04-20 20:00:00","7.000","2.000","1.600","24.900","0.790","1013.000","","-99.000","-99.000","-99.000","-99.000","27.500","","23.300",""
"C0S940","2020-04-20 20:00:00","150.000","331.000","1.300","22.100","0.990","997.000","","0.000","-99.000","-99.000","-99.000","28.200","","22.000",""
"C0X250","2020-04-20 20:00:00","33.000","304.000","1.200","25.700","0.740","1009.700","","0.000","-99.000","-99.000","-99.000","31.700","","23.900",""
"C0K520","2020-04-20 20:00:00","10.000","358.000","1.200","25.000","0.790","1011.600","","0.000","-99.000","-99.000","-99.000","28.800","","23.500",""
"C0Z200","2020-04-20 20:00:00","153.000","113.000","1.600","21.600","0.920","998.900","","0.000","-99.000","-99.000","-99.000","26.200","","21.100",""
"C0V740","2020-04-20 20:00:00","60.000","321.000","0.700","26.100","0.730","1007.500","","0.000","-99.000","-99.000","-99.000","33.700","","20.900",""
"C0V790","2020-04-20 20:00:00","410.000","223.000","1.400","24.100","0.680","966.800","","0.000","-99.000","-99.000","-99.000","33.300","","19.600",""
"C0G860","2020-04-20 20:00:00","45.000","263.000","1.700","26.400","0.680","1007.600","","0.000","-99.000","-99.000","-99.000","30.400","","24.300",""
"C0Z250","2020-04-20 20:00:00","1124.000","0.000","0.000","17.400","0.990","891.700","","0.000","-99.000","-99.000","-99.000","25.000","","16.800",""
"C0K440","2020-04-20 20:00:00","35.000","283.000","0.900","25.200","0.860","1009.800","","0.000","-99.000","-99.000","-99.000","29.100","","22.900",""
"C0T900","2020-04-20 20:00:00","160.000","0.000","0.100","21.200","0.930","995.700","","0.000","-99.000","-99.000","-99.000","27.300","","21.200",""
"C0F9V0","2020-04-20 20:00:00","525.000","280.000","2.900","22.700","0.870","956.300","","0.000","-99.000","-99.000","-99.000","29.300","","19.600",""
"C0UA20","2020-04-20 20:00:00","2619.000","208.000","6.000","9.500","0.900","-99.000","","0.000","-99.000","-99.000","-99.000","17.800","","8.800",""
"C0M850","2020-04-20 20:00:00","695.000","0.000","0.100","21.400","0.920","935.400","","0.000","-99.000","-99.000","-99.000","32.500","","18.200",""
"C0C620","2020-04-20 20:00:00","19.000","135.000","1.800","25.400","0.830","1010.000","","0.000","-99.000","-99.000","-99.000","32.100","","24.200",""
"C0I360","2020-04-20 20:00:00","300.000","270.000","2.100","24.400","0.800","978.800","","0.000","-99.000","-99.000","-99.000","29.500","","19.800",""
"C0M810","2020-04-20 20:00:00","1354.000","0.000","0.000","18.200","0.990","867.600","","0.000","-99.000","-99.000","-99.000","25.900","","16.800",""
"C0AC80","2020-04-20 20:00:00","40.000","55.000","2.400","22.800","0.810","1008.900","","0.000","-99.000","-99.000","-99.000","24.300","","21.500",""
"CM0140","2020-04-20 20:00:00","26.000","66.000","1.500","24.500","0.790","1011.700","","0.000","-99.000","-99.000","-99.000","28.300","","24.500",""
"C0SA20","2020-04-20 20:00:00","857.000","190.000","1.900","19.300","1.000","919.800","","0.000","-99.000","-99.000","-99.000","24.700","","19.100",""
"C0K490","2020-04-20 20:00:00","91.000","276.000","0.500","25.200","0.770","1002.900","","0.000","-99.000","-99.000","-99.000","30.000","","21.400",""
"C0V820","2020-04-20 20:00:00","441.000","197.000","0.300","23.400","0.830","966.200","","0.000","-99.000","-99.000","-99.000","33.300","","16.500",""
"C0S810","2020-04-20 20:00:00","65.000","13.000","0.900","23.800","0.890","1009.100","","0.000","-99.000","-99.000","-99.000","29.800","","22.800",""
"C0R580","2020-04-20 20:00:00","10.000","211.000","0.300","26.300","0.800","1012.100","","0.000","-99.000","-99.000","-99.000","29.300","","22.100",""
"C0Z330","2020-04-20 20:00:00","488.000","357.000","0.600","20.300","0.990","962.000","","0.000","-99.000","-99.000","-99.000","29.900","","20.300",""
"C0E590","2020-04-20 20:00:00","40.000","106.000","1.200","23.300","0.910","1008.100","","0.000","-99.000","-99.000","-99.000","27.900","","22.100",""
"C0D540","2020-04-20 20:00:00","227.000","0.000","0.000","22.500","0.870","988.900","","0.000","-99.000","-99.000","-99.000","28.500","","19.900",""
"C0K420","2020-04-20 20:00:00","42.000","342.000","0.800","25.500","0.740","1008.600","","0.000","-99.000","-99.000","-99.000","29.400","","22.300",""
"C0Z180","2020-04-20 20:00:00","34.000","5.000","1.100","22.200","0.980","1011.100","","7.500","-99.000","-99.000","-99.000","25.000","","21.900",""
